"","block_id","conc1","conc2","ZIP_synergy","Bliss_synergy","Loewe_synergy","HSA_synergy","idSample","drug1","drug2"
"97",1,1.56,6.25,14.158131426216,5.46811773134652,-4.32574971795902,-6.59771038361116,"AU565 R3","TBF","FLUVA"
"98",1,1.56,12.5,13.0348336406528,7.60494539003965,-14.7333624864762,-10.473990761197,"AU565 R3","TBF","FLUVA"
"99",1,1.56,25,3.74858146398399,-1.03828931482098,-4.78752382736765,3.82606949186584,"AU565 R3","TBF","FLUVA"
"100",1,1.56,50,12.3677846639475,8.68842752736832,21.4748110474769,23.4886523398273,"AU565 R3","TBF","FLUVA"
"101",1,6.25,0.78,13.2488876562572,20.9270258645258,6.96403111360553,8.71660976099619,"AU565 R3","TBF","FLUVA"
"102",1,6.25,1.56,15.7923830434945,23.5706940429176,7.34563384507771,9.09821249246837,"AU565 R3","TBF","FLUVA"
"103",1,6.25,3.125,19.1189175066643,20.0273827319167,10.8905223769114,12.6431010243021,"AU565 R3","TBF","FLUVA"
"104",1,6.25,6.25,20.5629051845385,18.6691858365892,7.89795358799797,9.65053223538864,"AU565 R3","TBF","FLUVA"
"105",1,6.25,12.5,30.3350379682285,35.5959238482284,20.3301688922759,22.0827475396666,"AU565 R3","TBF","FLUVA"
"106",1,6.25,25,29.5548323667805,31.7929156645499,33.6762223166584,35.428800964049,"AU565 R3","TBF","FLUVA"
"107",1,6.25,50,30.0970761176502,31.2926522767384,47.1628662210568,48.9154448684475,"AU565 R3","TBF","FLUVA"
"108",1,25,0.78,2.17462873330705,2.11397005805586,-0.0707876209356186,0.140590480016073,"AU565 R3","TBF","FLUVA"
"109",1,25,1.56,2.28424559472934,3.20258925607658,0.652249133432733,0.863627234384424,"AU565 R3","TBF","FLUVA"
"110",1,25,3.125,2.28741383818758,1.7356841292174,0.330899464824583,0.542277565776274,"AU565 R3","TBF","FLUVA"
"111",1,25,6.25,2.43721840006101,2.15045488702681,0.481532121984642,0.692910222936334,"AU565 R3","TBF","FLUVA"
"112",1,25,12.5,2.98487451922388,3.61995577246893,1.22465323064101,1.4360313315927,"AU565 R3","TBF","FLUVA"
"113",1,25,25,0.57435185720847,-0.0855027145341865,0.290730756248564,0.502108857200255,"AU565 R3","TBF","FLUVA"
